Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
4,60.4,0,0,7,207.6,0,0.033333333,30.84751033,0,Sep,2,2,9,3,Returning_Visitor,FALSE
7,272.0333333,0,0,13,295.1,0.011764706,0.017647059,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE
1,6,0,0,2,15,0,0.066666667,0,0,Oct,2,2,9,4,Returning_Visitor,FALSE
0,0,0,0,22,343.0333333,0,0.027272727,0,0,June,2,5,6,1,Returning_Visitor,FALSE
0,0,0,0,42,602.8833333,0,0.004365079,21.26632526,0,Sep,6,2,3,1,Returning_Visitor,FALSE
1,0,0,0,21,921.6233333,0,0.01,0,0,Sep,2,2,1,2,New_Visitor,FALSE
0,0,0,0,41,3389.8,0.032478632,0.05019425,0,0,Sep,2,4,3,1,Returning_Visitor,FALSE
6,132.025,3,79.7,45,1620.141667,0,0.009333333,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE
3,189.4,4,130.76,93,3856.82978,0.037525773,0.06218704,7.542144271,0,June,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,54,941.4666667,0,0.003773585,26.67428219,0,Aug,4,5,1,1,Returning_Visitor,FALSE
3,52.4,0,0,25,324.2666667,0,0.032692308,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE
0,0,0,0,13,218.6666667,0.107692308,0.111538462,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE
5,398.0666667,1,19.2,17,452,0.059064327,0.070737742,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE
1,51.4,0,0,7,562.3,0,0,36.65735004,0,Jul,1,1,6,2,New_Visitor,TRUE
11,293.6222222,2,42.2,64,1831.942222,0,0.015238095,16.35155923,0,Nov,2,5,3,4,Returning_Visitor,TRUE
3,25,0,0,1,8,0,0.033333333,0,0,Oct,2,5,1,5,New_Visitor,TRUE
5,181.6,2,722.52,98,1717.873278,0.014150943,0.023942797,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE
4,100.0666667,0,0,30,310.3355556,0,0.000480769,28.52395644,0,Jul,2,2,5,2,Returning_Visitor,TRUE
2,63.5,0,0,9,99.06666667,0.036363636,0.072727273,0,0,Oct,1,1,1,4,Returning_Visitor,FALSE
2,78.64980843,0,0,117,4185.096695,0.024119241,0.04298103,2.427453927,0,Jul,2,2,1,1,Returning_Visitor,FALSE
3,326,0,0,19,364.5333333,0,0.027,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
3,117.85,0,0,9,492.9,0,0.028571429,29.4620883,0,Aug,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,5,120.79,0,0.00952381,11.80891356,0,June,2,2,1,2,Returning_Visitor,FALSE
12,975.6466667,4,276.08,53,2822.623603,0.006666667,0.017015392,0,0,Sep,3,2,8,2,Returning_Visitor,TRUE
2,15,0,0,44,1412.270833,0.004347826,0.015483092,0,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,10,73.5,0.12,0.15,0,0,Dec,3,2,1,13,Returning_Visitor,TRUE
3,77.33333333,2,7,24,1051.291667,0,0.014814815,0,0,Dec,2,13,9,20,Returning_Visitor,FALSE
0,0,0,0,33,1132.791667,0.009090909,0.047474747,0,0,Dec,4,1,3,1,Returning_Visitor,FALSE
5,446.25,0,0,18,815.25,0,0.0025,0,0,Dec,8,13,9,20,Other,FALSE
0,0,0,0,84,2524.194444,0,0.013730159,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,9,0,0.1,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,4,202.75,0,0.025,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
2,38.5,0,0,28,770.3095238,0.026666667,0.035396825,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,12,279.547619,0,0.019047619,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,5,720.5,0.16,0.18,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
1,43.5,0,0,25,1055.583333,0.007407407,0.022839506,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
0,0,1,6,71,1375.264286,0.005633803,0.017425336,0,0,Dec,2,2,3,2,New_Visitor,FALSE
0,0,0,0,11,499,0,0.018181818,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE
0,0,0,0,7,87,0,0.028571429,0,0,Dec,8,13,9,20,Other,FALSE
6,416,2,121,94,2881.684524,0.006122449,0.025340136,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
12,171.2916667,2,55.5,213,7443.407447,0.003958333,0.014633794,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1,81,0,0,15,914.5,0,0.014285714,56.5802171,0,Nov,2,2,2,11,Returning_Visitor,TRUE
2,126.75,0,0,22,2281.583333,0.02969697,0.043686869,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE
1,4,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
0,0,0,0,28,341.4583333,0,0.007407407,0,0,Dec,2,4,3,10,New_Visitor,FALSE
0,0,0,0,14,267.25,0,0.021428571,0,0,Nov,3,2,1,11,New_Visitor,TRUE
0,0,0,0,10,279.3333333,0.02,0.025,0,0,Nov,3,2,9,2,New_Visitor,FALSE
0,0,0,0,12,846.25,0,0.018181818,40.4014481,0,Dec,2,6,1,6,New_Visitor,FALSE
1,51.5,0,0,12,549.25,0,0.015384615,0,0,Dec,2,2,2,2,New_Visitor,FALSE
7,490.5,0,0,43,1286.916667,0,0.01037037,0,0,Dec,2,2,3,1,New_Visitor,FALSE
5,70.33333333,0,0,29,1049.313889,0.025595238,0.054241071,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE
0,0,4,147.5,45,1424.839744,0.012244898,0.031739553,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE
12,159.8958333,0,0,121,3648.5625,0.001927438,0.009409219,3.322866215,0,Nov,2,2,5,7,Returning_Visitor,FALSE
0,0,0,0,36,756.0416667,0.005555556,0.008950617,0,0,Nov,2,5,1,10,Returning_Visitor,FALSE
0,0,0,0,16,228.625,0,0.015,0,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,4,157.5,0,0.05,0,0,Nov,2,4,9,2,Returning_Visitor,FALSE
5,134.75,3,16,165,6323.853465,0.010654414,0.02804138,3.512852934,0,Nov,1,1,1,2,Returning_Visitor,FALSE
1,56.5,0,0,19,1089.75,0,0.003508772,24.872085,0,Dec,2,2,7,2,Returning_Visitor,FALSE
27,853.735949,2,126.5,584,24844.1562,0.00209938,0.009346937,4.511100422,0,Nov,2,4,3,8,Returning_Visitor,FALSE
0,0,0,0,3,59,0,0.066666667,0,0,Dec,1,1,3,2,Other,FALSE
1,111,0,0,13,274.5833333,0,0.016666667,0,0,Nov,1,1,1,2,New_Visitor,FALSE
0,0,0,0,32,749.25,0,0.00625,0,0,Dec,2,2,3,8,New_Visitor,FALSE
0,0,0,0,27,1165.95,0.025925926,0.044444444,0,0,Dec,2,5,3,1,Returning_Visitor,TRUE
0,0,0,0,90,2636.138889,0.023333333,0.045777778,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,24,452.4166667,0,0.020833333,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
8,671.0833333,0,0,32,1403.828355,0,0.003153153,37.05600958,0,Nov,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,3,46,0,0.033333333,0,0,Dec,1,2,3,2,Returning_Visitor,FALSE
1,0,2,6.5,63,5826.333333,0.000793651,0.026719577,0,0,Nov,3,2,1,3,Returning_Visitor,TRUE
0,0,0,0,6,198.75,0.016666667,0.023333333,0,0,Nov,2,5,7,3,Returning_Visitor,TRUE
0,0,0,0,2,11,0,0.1,0,0,Dec,2,4,1,2,Returning_Visitor,FALSE
4,32,1,43.5,311,12500.35306,0.001387656,0.014687275,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE
3,21,0,0,17,256.95,0,0.02,0,0,Nov,2,4,1,8,New_Visitor,TRUE
6,221.8333333,1,51.5,39,841.7833333,0.005426357,0.017585825,0,0,Dec,1,2,8,1,Returning_Visitor,FALSE
9,328.75,0,0,108,2793.733084,0.001949318,0.019205066,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,39,1779.886905,0.01025641,0.028972694,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE
0,0,0,0,90,3111.683333,0,0.013249672,0,0,Nov,2,4,1,2,Returning_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE
12,337.5416667,2,23,32,1249.866144,0.0055,0.02577466,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
3,171,0,0,31,441.1369048,0,0.008823529,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE
4,121.5,0,0,2,34,0,0.023809524,0,0,Nov,2,2,9,8,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,6,13,Returning_Visitor,FALSE
0,0,0,0,25,1344.291667,0,0.008695652,0,0,Nov,2,4,1,8,Returning_Visitor,FALSE
4,28.5,0,0,20,500.5,0,0.029824561,0,0,Nov,4,1,2,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,2,Returning_Visitor,FALSE
0,0,0,0,38,1656.615043,0.018421053,0.04154591,0,0,Dec,3,2,2,2,Returning_Visitor,TRUE
0,0,0,0,18,909.75,0.022222222,0.048148148,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
3,36,0,0,3,29.5,0,0.04,0,0,Nov,2,10,3,2,Other,FALSE
4,64.46428571,0,0,29,1414.589286,0,0.0125,21.05431578,0,Dec,2,2,1,2,Returning_Visitor,FALSE
3,315.3333333,1,141.5,42,3009.0875,0.004021164,0.0323655,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE
7,268.4166667,0,0,41,1124.875,0,0.011904762,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE
0,0,1,249.5,33,1458.97619,0.027459219,0.041167134,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE
2,530.5,2,9,9,452.25,0.026666667,0.053333333,0,0,Dec,1,1,7,2,Returning_Visitor,FALSE
0,0,0,0,9,269.75,0.022222222,0.048148148,0,0,Dec,3,2,5,6,Returning_Visitor,FALSE
1,20,0,0,38,1264,0,0.028947368,31.48142512,0,Dec,2,6,9,3,Returning_Visitor,FALSE
0,0,0,0,34,508.558547,0.014705882,0.027528909,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,1,Returning_Visitor,FALSE
1,0,2,11,50,1799.666667,0.056410256,0.083012821,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,2,53.5,0.05,0.15,0,0,Dec,3,3,5,20,Returning_Visitor,FALSE
0,0,0,0,34,920.55,0.030588235,0.042913165,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE
0,0,1,24.5,46,1031.133333,0.004680851,0.034267293,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
4,68.5,0,0,152,5426.823764,0.005228758,0.018756793,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE
7,718,0,0,15,644.25,0.005263158,0.01754386,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,301,0,0.033333333,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
2,14.75,0,0,32,839.4305556,0.012903226,0.028602151,13.91276554,0,Nov,2,2,6,1,Returning_Visitor,FALSE
4,99.33333333,0,0,15,715.875,0.010526316,0.052631579,0,0,Dec,2,5,4,2,Returning_Visitor,FALSE
0,0,0,0,6,339.5,0,0.033333333,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,140,4096.090152,0.003809524,0.011870748,0,0,Nov,2,5,7,1,Returning_Visitor,FALSE
0,0,0,0,13,555.5029412,0.036363636,0.020095694,47.99199256,0,Nov,4,2,4,2,New_Visitor,FALSE
0,0,0,0,5,44.5,0.12,0.16,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,4,17,0.1,0.15,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,4,54.5,0.1,0.15,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE
0,0,0,0,11,135.225,0,0.009090909,0,0,Nov,3,2,2,10,Returning_Visitor,FALSE
0,0,0,0,38,624.5,0.005263158,0.021052632,0,0,Nov,4,1,9,3,Returning_Visitor,FALSE
6,316,0,0,69,1618.532967,0.005555556,0.027698413,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,3,164,0,0.066666667,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE
5,471.25,0,0,21,883,0,0.010666667,44.98081787,0,Nov,1,1,2,8,New_Visitor,TRUE
1,34.5,0,0,18,3026.374242,0,0.005263158,38.92648303,0,Dec,1,1,3,2,Returning_Visitor,FALSE
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,270.75,0,0.057142857,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE
0,0,3,1830.5,81,5000.739116,0.003294118,0.020433155,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
6,197.25,0,0,51,3296.940476,0,0.008595388,3.507532249,0,Nov,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,62,2787.678571,0.003225806,0.015591398,57.48364657,0,Nov,4,2,1,1,Returning_Visitor,TRUE
4,95.75,12,886.25,154,7838.556598,0.00376506,0.014926307,0,0,Nov,3,2,6,2,Returning_Visitor,TRUE
0,0,0,0,7,42,0.057142857,0.085714286,0,0,Dec,2,4,6,1,Returning_Visitor,TRUE
1,36,1,74,98,7712.375,0,0.012431818,15.3498858,0,Dec,2,10,4,2,Returning_Visitor,FALSE
0,0,3,103.5,30,1093.175,0.0125,0.028125,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,Nov,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,3,578,0,0.066666667,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE
9,126.2631579,2,50.83333333,59,2004.371491,0.008695652,0.030961792,0,0,Dec,2,2,6,3,Returning_Visitor,FALSE
0,0,0,0,8,29.16666667,0,0.1,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,28,447,0,0.033333333,0,0,Nov,2,2,7,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0,0.2,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE
11,631.4166667,5,1037.15,501,21672.24425,0.003964723,0.014292461,9.131386805,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,3,30,0,0.033333333,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE
0,0,0,0,11,124.2166667,0,0.075757576,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE
10,214.6214286,1,114,36,673.6380952,0.019379845,0.032443035,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
6,62.75,0,0,46,1098.524802,0.007083333,0.016529882,0,0,Nov,1,1,4,8,Returning_Visitor,FALSE
0,0,0,0,12,364.75,0.025,0.025,0,0,Nov,2,6,3,2,Returning_Visitor,FALSE
0,0,0,0,3,53,0.066666667,0.088888889,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
1,67.5,1,0,11,816.5,0,0.016666667,0,0,Dec,1,1,6,2,New_Visitor,FALSE
6,169.7916667,0,0,32,1547.625,0,0.013157895,23.53105656,0,Dec,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,139,0,0.066666667,127.3080148,0,Dec,2,10,1,2,Returning_Visitor,FALSE
0,0,0,0,10,677.6666667,0,0.022222222,0,0,Dec,4,1,3,2,New_Visitor,FALSE
8,152,0,0,4,72.5,0,0.00952381,0,0,Nov,2,2,1,8,New_Visitor,FALSE
1,13.75,0,0,32,855.5416667,0.000840336,0.027058824,22.95499447,0,Nov,2,2,2,6,Returning_Visitor,FALSE
1,76.75,0,0,33,1356.458333,0,0.020833333,0,0,Nov,2,2,1,10,Returning_Visitor,TRUE
0,0,0,0,13,221.5,0,0.020512821,0,0,Nov,2,2,1,2,New_Visitor,FALSE
8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0,Dec,3,2,1,2,Returning_Visitor,FALSE
3,88,0,0,7,64,0,0.022222222,0,0,Dec,3,2,1,2,New_Visitor,FALSE
13,278.1519608,1,46.5,150,5575.614608,7.27E-05,0.017155355,1.529570511,0,Dec,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,4,18,0.05,0.1,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE
1,10,0,0,9,700,0,0.011111111,29.62188989,0,Dec,2,2,9,10,Returning_Visitor,FALSE
2,57.5,0,0,16,1226,0,0.0125,143.4766783,0,Dec,2,2,9,2,New_Visitor,TRUE
0,0,0,0,60,2606.779545,0.006666667,0.021944444,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,1,10,88,2366.192105,0.01247191,0.030501264,0,0,Nov,2,4,7,1,Returning_Visitor,FALSE
8,269.0416667,3,64.5,171,6400.430101,0.006967985,0.017556729,4.213364204,0,Nov,1,1,1,1,Returning_Visitor,FALSE
10,303.9279762,0,0,82,1853.286538,0,0.015957265,11.01940759,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,12,312.35,0,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,49,2259.047619,0.008163265,0.034693878,0,0,Nov,2,2,8,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE
1,65.5,0,0,51,1544.855159,0.012244898,0.027755102,0,0,Nov,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,6,254.5,0,0.033333333,0,0,Nov,2,2,1,2,New_Visitor,FALSE
3,34,0,0,17,161.55,0,0.018518519,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE
0,0,0,0,29,2374.5,0,0.002298851,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE
3,129,0,0,74,2378.263492,0.005333333,0.025042424,4.141458811,0,Nov,2,6,9,1,Returning_Visitor,FALSE
4,31.70833333,1,4,51,946.3934211,0.02254902,0.035630252,10.37175846,0,Nov,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,11,925.8988095,0.02,0.02952381,0,0,Nov,3,2,2,2,Returning_Visitor,FALSE
0,0,0,0,30,4262.966667,0,0.013333333,65.29516039,0,Dec,2,10,7,1,Returning_Visitor,TRUE
14,324,2,40.5,12,338.25,0,0.002380952,0,0,Dec,1,1,1,10,Returning_Visitor,TRUE
0,0,0,0,4,42,0,0.05,0,0,Dec,2,10,1,2,Returning_Visitor,FALSE
0,0,0,0,8,126.25,0,0.05,0,0,Dec,2,2,3,2,New_Visitor,TRUE
0,0,0,0,2,11.5,0,0.1,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,14,1071.083333,0.014285714,0.029047619,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE
3,86,0,0,27,3188.483333,0.017241379,0.031034483,0,0,Dec,2,5,4,2,Returning_Visitor,FALSE
2,109,0,0,9,652.5,0,0.036363636,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
7,722.2083333,9,151.5,238,10340.36916,0.002419355,0.016345046,3.851653215,0,Dec,2,2,4,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
4,353.5,0,0,24,583.0833333,0,0.007692308,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,1,1729,19,1401.083333,0.02,0.05,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0,Nov,3,2,5,2,Returning_Visitor,FALSE
0,0,0,0,64,1690.778409,0.014285714,0.025219349,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
5,161.35,0,0,18,251.9,0,0.03015873,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,61,1964.847222,0.021311475,0.041065574,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
13,293.5785714,3,26,161,3457.628812,0.006140351,0.018923933,15.988034,0,Nov,2,5,7,2,Returning_Visitor,TRUE
0,0,0,0,16,885.75,0,0.025,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE
5,170.25,0,0,55,3057.045833,0.011666667,0.018737892,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE
7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,Nov,2,5,3,3,Returning_Visitor,TRUE
0,0,0,0,64,4492.311111,0.004761905,0.022705971,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
5,426.7,1,200,72,4140.333766,0.001315789,0.024597953,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE
0,0,0,0,15,325.5,0.02,0.058666667,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
5,87.75,0,0,6,135.0833333,0,0.009090909,0,0,Nov,1,1,2,2,New_Visitor,TRUE
0,0,0,0,7,105,0,0.033333333,0,0,Dec,2,2,1,8,New_Visitor,FALSE
0,0,0,0,4,72.5,0,0.05,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE
1,51.5,0,0,27,818.3166667,0.007407407,0.017354497,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
6,167,0,0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,Nov,3,2,1,10,Returning_Visitor,FALSE
5,943,2,16,7,935.6666667,0,0.0375,0,0,Nov,2,2,3,6,Returning_Visitor,TRUE
0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0,0,Dec,2,6,7,1,Returning_Visitor,FALSE
0,0,0,0,38,1244.35,0.039473684,0.053909774,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
5,180.5,0,0,28,1070.625,0,0.022427035,0,0,Dec,3,2,6,3,Returning_Visitor,FALSE
3,131.5,0,0,94,2332.109524,0.001030928,0.009450172,0,0,Nov,2,2,9,10,Returning_Visitor,FALSE
0,0,0,0,53,1768.657051,0,0.003921569,0,0,Nov,2,4,3,2,Returning_Visitor,FALSE
0,0,0,0,19,2177.333333,0,0.010526316,0,0,Dec,2,4,1,2,New_Visitor,FALSE
0,0,0,0,20,691.75,0,0.003333333,0,0,Dec,3,2,4,2,New_Visitor,FALSE
0,0,0,0,40,2046.832418,0.004166667,0.033880952,0,0,Nov,1,8,1,11,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,4,13,Returning_Visitor,FALSE
1,7.5,0,0,63,3060.055556,0.024623656,0.03604734,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
10,322.8333333,1,12,28,866.2166667,0.006451613,0.012903226,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE
0,0,0,0,8,188,0.05,0.0875,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE
1,65.5,1,0,82,5316.459524,0.005,0.01125,77.25951671,0,Nov,1,1,9,3,Returning_Visitor,TRUE
0,0,0,0,9,591.25,0,0.022222222,0,0,Dec,2,2,6,13,Returning_Visitor,FALSE
8,183.0833333,1,40.5,349,6879.801826,0.000568182,0.004306345,1.625051033,0,Nov,4,2,9,10,Returning_Visitor,FALSE
2,34,0,0,35,1907.135417,0.006944444,0.021993464,64.25350176,0,Dec,2,2,1,10,Returning_Visitor,TRUE
4,45,0,0,7,246.5,0.03,0.03,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
2,49.7,1,0,64,1991.822567,0.014830918,0.022398206,21.74053053,0,Nov,1,1,1,2,Returning_Visitor,TRUE
7,121,0,0,16,589.875,0,0.00952381,0,0,Dec,2,6,1,2,Returning_Visitor,TRUE
2,45.25,1,0,42,4126.448611,0.000775194,0.013436693,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,53,5504.695238,0.011538462,0.031446886,12.32661404,0,Nov,2,2,1,1,Returning_Visitor,FALSE
2,17,2,1231,8,27.375,0.038888889,0.088888889,0,0,Nov,2,2,1,11,Returning_Visitor,FALSE
5,66.4,0,0,39,742.6875,0,0.015217391,71.38981221,0,Dec,2,2,4,3,Returning_Visitor,FALSE
0,0,1,0,26,668.5,0,0.007407407,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,21,1088.866667,0,0.010526316,16.1585582,0,Nov,3,2,1,2,Returning_Visitor,TRUE
2,90,1,48.5,40,3789.583333,0,0.023170732,0,0,Dec,2,2,4,2,Returning_Visitor,TRUE
0,0,0,0,13,129.5,0.015384615,0.053846154,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
6,104.5,0,0,11,1206.75,0,0.013333333,0,0,Dec,4,1,4,8,New_Visitor,FALSE
18,261.1619048,0,0,58,1992.717308,0.008955224,0.015829187,0,0,Nov,3,2,6,2,Returning_Visitor,FALSE
0,0,0,0,12,442.5,0,0.008333333,0,0,Nov,2,2,1,2,New_Visitor,FALSE
1,55.5,0,0,53,4048.583333,0.007843137,0.015490196,0,0,Dec,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,3,60.5,0.1,0.1,0,0,Nov,3,2,6,6,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,6,10,Returning_Visitor,FALSE
0,0,0,0,26,1435.375,0,0.020833333,20.79483821,0,Dec,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,9,258.2916667,0,0.022222222,0,0,Nov,2,5,3,2,Returning_Visitor,FALSE
1,70.5,0,0,12,541.5357143,0,0.008333333,115.7819471,0,Nov,2,5,3,2,New_Visitor,TRUE
2,41.5,1,57.5,19,2689.625,0,0.024242424,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
4,63.75,0,0,13,774.7288136,0,0.012150434,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE
0,0,0,0,5,62.75,0,0.04,0,0,Dec,2,2,6,2,Returning_Visitor,TRUE
2,104,1,136.5,12,977.5333333,0,0.015384615,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,162.25,0.071428571,0.09047619,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE
2,29.75,0,0,33,689.202381,0.001010101,0.027020202,0,0,Dec,2,2,2,2,Returning_Visitor,FALSE
0,0,0,0,6,123.75,0,0.011111111,0,0,Dec,2,2,7,6,Returning_Visitor,FALSE
0,0,0,0,2,22,0,0.1,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE
3,179,0,0,15,432.75,0,0.011111111,0,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,17,212.25,0,0.023529412,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE
21,1079.184314,4,176.5,67,2162.840879,0.007407407,0.018259847,0.548811351,0,Nov,3,2,1,11,Returning_Visitor,TRUE
0,0,0,0,9,396.1666667,0,0.022222222,0,0,Nov,3,2,8,13,Other,FALSE
6,81.54166667,0,0,23,808.0416667,0.000833333,0.044166667,0,0,Dec,2,2,7,8,Returning_Visitor,TRUE
3,52.75,0,0,31,3069.077778,0.006451613,0.020537634,5.793026792,0,Nov,1,1,3,2,Returning_Visitor,FALSE
